LOCP_CHV_IDE;LOCP_COD_USUARIO;LOCP_DAT_INCLUSAO;LOCP_DSC_OPERACAO;LOCP_COD_SISTEMA;LOCP_NOM_TABELA;LOCP_CHV_IDE_TABELA;LOCP_TXT_REGISTRADO;LOCP_COD_CASO_USO;LOCP_COD_NIVEL;LOCP_END_IP_REQ
258791;Cliente_24;09/03/2018 17:43;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050427-A-Item 20 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.100.173
258787;Cliente_24;09/03/2018 17:43;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050427-S-Venda Produtos 210050427 foi gravado(a);ENVIAR PEDIDO;900;172.30.100.173
258788;Cliente_24;09/03/2018 17:43;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050427-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258786;Cliente_24;09/03/2018 17:43;1-INCLUSAO-Fim chamada Ws-client -> Process Server - 9.051 (ms) de duração;ABC;;;Tip=null|Num=0210050427|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=3#Pos=10#Prd=000000000001000209|Qtd=45000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=20#Prd=000000000001000088|Qtd=50000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=30#Prd=000000000001000078|Qtd=65000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258792;Cliente_24;09/03/2018 17:43;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050427|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.100.173
258794;Cliente_24;09/03/2018 17:45;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|OVs=0210050427;ENVIAR PEDIDO;800;unknow
258795;Cliente_24;09/03/2018 17:56;3-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=3#Pos=10#Prd=000000000001000209|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=20#Prd=000000000001000088|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=30#Prd=000000000001000078|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258796;Cliente_24;09/03/2018 17:56;22-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=3#Pos=10#Prd=000000000001000209|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=20#Prd=000000000001000088|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=30#Prd=000000000001000078|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258803;Cliente_24;09/03/2018 17:56;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050428|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.100.173
258802;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;3-0210050428-A-Item 20 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.100.173
258801;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;3-0210050428-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.503.713,21 BRL;ENVIAR PEDIDO;900;172.30.100.173
258800;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;3-0210050428-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258799;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;3-0210050428-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258798;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;3-0210050428-S-Venda Produtos 210050428 foi gravado(a);ENVIAR PEDIDO;900;172.30.100.173
258797;Cliente_24;09/03/2018 17:56;3-INCLUSAO-Fim chamada Ws-client -> Process Server - 8.304 (ms) de duração;ABC;;;Tip=null|Num=0210050428|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=3#Pos=10#Prd=000000000001000209|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=20#Prd=000000000001000088|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=30#Prd=000000000001000078|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258804;Cliente_24;09/03/2018 17:56;22-INCLUSAO-Fim chamada Ws-client -> Process Server - 8.486 (ms) de duração;ABC;;;Tip=null|Num=0210050429|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=3#Pos=10#Prd=000000000001000209|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=20#Prd=000000000001000088|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/##Pos=30#Prd=000000000001000078|Qtd=35000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258805;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;22-0210050429-S-Venda Produtos 210050429 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
258806;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;22-0210050429-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258807;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;22-0210050429-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258808;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;22-0210050429-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.503.713,21 BRL;ENVIAR PEDIDO;900;172.30.20.243
258809;Cliente_24;09/03/2018 17:56;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;22-0210050429-A-Item 20 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.20.243
258810;Cliente_24;09/03/2018 17:56;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050429|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
258811;Cliente_24;09/03/2018 18:02;23-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=15000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258816;Cliente_24;09/03/2018 18:02;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;23-0210050430-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.284.148,87 BRL;ENVIAR PEDIDO;900;172.30.20.243
258815;Cliente_24;09/03/2018 18:02;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;23-0210050430-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258814;Cliente_24;09/03/2018 18:02;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;23-0210050430-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258813;Cliente_24;09/03/2018 18:02;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;23-0210050430-S-Venda Produtos 210050430 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
258812;Cliente_24;09/03/2018 18:02;23-INCLUSAO-Fim chamada Ws-client -> Process Server - 2.980 (ms) de duração;ABC;;;Tip=null|Num=0210050430|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=15000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258817;Cliente_24;09/03/2018 18:02;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050430|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
258819;Cliente_24;09/03/2018 18:02;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|OVs=0210050430;ENVIAR PEDIDO;800;172.30.100.173
258820;Cliente_24;09/03/2018 18:04;5-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=15000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258821;Cliente_24;09/03/2018 18:04;5-INCLUSAO-Fim chamada Ws-client -> Process Server - 2.900 (ms) de duração;ABC;;;Tip=null|Num=0210050431|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=15000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258823;Cliente_24;09/03/2018 18:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050431-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258824;Cliente_24;09/03/2018 18:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050431-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258826;Cliente_24;09/03/2018 18:04;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050431|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.100.173
258822;Cliente_24;09/03/2018 18:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050431-S-Venda Produtos 210050431 foi gravado(a);ENVIAR PEDIDO;900;172.30.100.173
258825;Cliente_24;09/03/2018 18:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050431-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.284.148,87 BRL;ENVIAR PEDIDO;900;172.30.100.173
258827;Cliente_24;09/03/2018 18:18;24-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=17000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258829;Cliente_24;09/03/2018 18:18;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|OVs=0210050432;ENVIAR PEDIDO;800;172.30.100.173
258830;Cliente_24;09/03/2018 18:18;24-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.362 (ms) de duração;ABC;;;Tip=null|Num=0210050432|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=17000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258836;Cliente_24;09/03/2018 18:18;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050432|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
258835;Cliente_24;09/03/2018 18:18;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;24-0210050432-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.20.243
258834;Cliente_24;09/03/2018 18:18;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;24-0210050432-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.304.826,19 BRL;ENVIAR PEDIDO;900;172.30.20.243
258833;Cliente_24;09/03/2018 18:18;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;24-0210050432-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258832;Cliente_24;09/03/2018 18:18;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;24-0210050432-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258831;Cliente_24;09/03/2018 18:18;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;24-0210050432-S-Venda Produtos 210050432 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
258837;Cliente_24;09/03/2018 18:20;25-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=15400|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258839;Cliente_24;09/03/2018 18:20;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|OVs=0210050433;ENVIAR PEDIDO;800;172.30.100.173
258845;Cliente_24;09/03/2018 18:20;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050433|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;unknow
258840;Cliente_24;09/03/2018 18:20;25-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.030 (ms) de duração;ABC;;;Tip=null|Num=0210050433|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=15400|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258844;Cliente_24;09/03/2018 18:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;25-0210050433-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.304.725,05 BRL;ENVIAR PEDIDO;900;unknow
258843;Cliente_24;09/03/2018 18:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;25-0210050433-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258842;Cliente_24;09/03/2018 18:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;25-0210050433-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258841;Cliente_24;09/03/2018 18:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;25-0210050433-S-Venda Produtos 210050433 foi gravado(a);ENVIAR PEDIDO;900;unknow
258846;Cliente_24;09/03/2018 18:22;26-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=12000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258848;Cliente_24;09/03/2018 18:22;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|OVs=0210050434;ENVIAR PEDIDO;800;unknow
258852;Cliente_24;09/03/2018 18:22;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;26-0210050434-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258853;Cliente_24;09/03/2018 18:22;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;26-0210050434-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.295.106,79 BRL;ENVIAR PEDIDO;900;unknow
258854;Cliente_24;09/03/2018 18:22;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050434|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;unknow
258849;Cliente_24;09/03/2018 18:22;26-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.962 (ms) de duração;ABC;;;Tip=null|Num=0210050434|Orig=12||Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=12000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258850;Cliente_24;09/03/2018 18:22;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;26-0210050434-S-Venda Produtos 210050434 foi gravado(a);ENVIAR PEDIDO;900;unknow
258851;Cliente_24;09/03/2018 18:22;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;26-0210050434-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258855;Cliente_24;09/03/2018 18:23;9-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=12000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258861;Cliente_24;09/03/2018 18:23;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_24|Rec=Cliente_24|Email=XXXXXXXXXX|OVs=0210050435|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;unknow
258860;Cliente_24;09/03/2018 18:23;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050435-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.295.106,79 BRL;ENVIAR PEDIDO;900;unknow
258859;Cliente_24;09/03/2018 18:23;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050435-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258858;Cliente_24;09/03/2018 18:23;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050435-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258857;Cliente_24;09/03/2018 18:23;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050435-S-Venda Produtos 210050435 foi gravado(a);ENVIAR PEDIDO;900;unknow
258856;Cliente_24;09/03/2018 18:23;9-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.899 (ms) de duração;ABC;;;Tip=null|Num=0210050435|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_24|Rec=000000Cliente_24|DtE=10/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=12000|DtE=10/03/2018|Bas=5025|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258862;Cliente_26;09/03/2018 18:39;10-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=000000Cliente_26|Rec=000000Cliente_26|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=500000|DtE=12/03/2018|Bas=5163|Prz=Z010|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258867;Cliente_26;09/03/2018 18:39;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050436-A-Verificação dinâmica de crédito: limite de crédito foi excedido 1.019.805,55 BRL;ENVIAR PEDIDO;900;172.30.100.173
258866;Cliente_26;09/03/2018 18:39;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050436-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258865;Cliente_26;09/03/2018 18:39;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050436-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.100.173
258864;Cliente_26;09/03/2018 18:39;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050436-S-Venda Produtos 210050436 foi gravado(a);ENVIAR PEDIDO;900;172.30.100.173
258863;Cliente_26;09/03/2018 18:39;10-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.294 (ms) de duração;ABC;;;Tip=null|Num=0210050436|Orig=12||Ems=000000Cliente_26|Rec=000000Cliente_26|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=500000|DtE=12/03/2018|Bas=5163|Prz=Z010|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258868;Cliente_26;09/03/2018 18:39;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_26|Rec=Cliente_26|Email=XXXXXXXXXX|OVs=0210050436|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.100.173
258870;Cliente_26;09/03/2018 18:39;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_26|Rec=Cliente_26|OVs=0210050436;ENVIAR PEDIDO;800;172.30.20.243
258871;Cliente_26;09/03/2018 18:40;28-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_26|Rec=000000Cliente_26|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=500000|DtE=12/03/2018|Bas=5163|Prz=Z010|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258872;Cliente_26;09/03/2018 18:40;28-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.126 (ms) de duração;ABC;;;Tip=null|Num=0210050437|Orig=12|ConfirmadaOVsemelhante|Ems=000000Cliente_26|Rec=000000Cliente_26|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=500000|DtE=12/03/2018|Bas=5163|Prz=Z010|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258876;Cliente_26;09/03/2018 18:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;28-0210050437-A-Verificação dinâmica de crédito: limite de crédito foi excedido 1.019.805,55 BRL;ENVIAR PEDIDO;900;172.30.20.243
258875;Cliente_26;09/03/2018 18:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;28-0210050437-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258874;Cliente_26;09/03/2018 18:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;28-0210050437-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
258877;Cliente_26;09/03/2018 18:40;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_26|Rec=Cliente_26|Email=XXXXXXXXXX|OVs=0210050437|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
258873;Cliente_26;09/03/2018 18:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;28-0210050437-S-Venda Produtos 210050437 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
258882;Cliente_44;12/03/2018 09:52;Pesquisa de Áreas de Venda do Recebedor;ABC;;;Inconsistência nas informações de áreas de venda do Recebedor|Emi:Cliente_44|Rec:Cliente_44;UC01;900;172.30.98.4
258883;Cliente_36;12/03/2018 09:56;Pesquisa de produtos disponíveis;ABC;;;Cliente_36|Cliente_36|Prezado SPAGNOLO & SPAGNOLO LTDA, não há produtos disponíveis na lista de inclusão. ;MONTAR TELA PEDIDOS;900;172.30.98.4
258896;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000322|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258897;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000333|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258894;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001917|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258893;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000303|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258892;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000303|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258891;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002333|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258890;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002333|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258889;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001976|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258888;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001976|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
